ID,Make,Model,Year,Depot
6811,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6812,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6813,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6814,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6815,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6816,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6817,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6818,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6819,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6820,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6821,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6822,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6823,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6824,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6825,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6826,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6827,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6828,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6829,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6830,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6831,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6832,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6833,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6834,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6835,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6836,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6837,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6838,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6841,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6842,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
6843,Daimler Buses,Orion VII 2nd Generation+ Hybrid Low Floor,2007,East New York Bus Depot (New York City Transit)
3966,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
3972,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
3975,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
3997,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4430,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4534,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4535,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4536,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4537,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4538,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4539,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4544,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4545,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4546,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4547,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4548,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4549,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4550,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4551,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4552,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4553,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4554,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4555,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4556,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4557,Daimler Buses,Orion VII Next Generation Hybrid Low Floor,2009,East New York Bus Depot (New York City Transit)
4810,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4811,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4812,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4813,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4814,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4815,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4816,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4817,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4818,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4819,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4820,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4821,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4822,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4823,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4824,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4825,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4826,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4827,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4828,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4829,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4830,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4831,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4832,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4833,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4834,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4835,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4836,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4837,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4838,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4839,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4840,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4841,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4842,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4843,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4844,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4845,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4846,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4847,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4848,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4849,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4850,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4851,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4852,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4853,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
4854,New Flyer Industries,XD40 Xcelsior,2011,East New York Bus Depot (New York City Transit)
7090,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7091,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7092,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7093,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7094,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7095,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7096,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7097,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7098,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7099,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7100,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7101,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7102,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7103,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7104,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7105,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7106,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7107,New Flyer Industries,XD40 Xcelsior,2014,East New York Bus Depot (New York City Transit)
7110,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7111,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7112,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7113,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7114,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7115,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7116,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7117,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7118,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7119,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7120,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7121,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7122,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7123,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7124,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7125,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7126,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7127,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7128,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7129,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7130,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7131,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7132,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7133,New Flyer Industries,XD40 Xcelsior,2015,East New York Bus Depot (New York City Transit)
7685,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7686,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7687,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7688,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7689,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7690,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7691,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7692,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7693,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7779,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7780,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7781,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7782,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7783,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7784,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7785,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7786,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7787,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7788,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7789,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7790,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7791,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7792,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7793,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7794,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7795,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7796,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7797,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7798,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7799,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7800,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7801,New Flyer Industries,XD40 Xcelsior,2019,East New York Bus Depot (New York City Transit)
7663,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
7664,New Flyer Industries,XD40 Xcelsior,2018,East New York Bus Depot (New York City Transit)
